anchor_id,anchor_name,anchor_category,anchor_subcategory,address_or_intersection,latitude,longitude,zip_code,source_name,source_url,retrieval_date,confidence_level,relevance_to_under5,relevance_to_parent_caregiver,relevance_to_hgl,duplicate_of_school_layer,duplicate_of_competitor_layer,notes
OLD-1,Union Square Park,Community centers,Community centers,,40.7359,-73.9911,10003,Existing local family anchor data,local repo public/data/hgl_family_anchors.geojson,2026-06-11,Medium,Medium,Medium,Community family-program context where publicly listed.,False,False,Existing public-context anchor carried forward.
FA-V5-2-0002,SoHo,Museums / culture,attraction,,40.72288,-73.9987505,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/node/158809984,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2105,Gramercy Park,Parks / playgrounds,park,,40.73794,-73.9859053,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22901074,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2106,Chelsea Waterside Park,Parks / playgrounds,park,,40.7492611,-74.0074571,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22903972,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2107,14th Street Park,Parks / playgrounds,park,,40.7427171,-74.0082549,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22904239,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2108,Liberty Park,Parks / playgrounds,park,,40.7102299,-74.0135844,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22926662,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2109,Washington Market Park,Parks / playgrounds,park,,40.7170293,-74.0116432,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22926980,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2110,Jackson Square Park,Parks / playgrounds,park,,40.7390049,-74.0028822,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22961817,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2111,Corporal John A. Seravalli Playground,Parks / playgrounds,park,,40.7390844,-74.0048187,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22961821,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2112,Clement Clarke Moore Park,Parks / playgrounds,park,,40.746629,-74.0043038,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/22961904,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2113,Tudor City Greens - North Park,Parks / playgrounds,park,,40.7495583,-73.9705138,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/23048485,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2114,Tudor City Greens - South Park,Parks / playgrounds,park,,40.7488541,-73.9710191,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/23048493,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2115,Hudson Park,Parks / playgrounds,park,,40.7413591,-74.0271121,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/24404232,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2116,Pier A Park,Parks / playgrounds,park,,40.7369054,-74.0262575,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/24404263,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2117,Elysian Park,Parks / playgrounds,park,,40.748632,-74.0254023,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/24404317,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2118,Sinatra Park,Parks / playgrounds,park,,40.7412372,-74.0260398,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/24404351,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2119,Zuccotti Park,Parks / playgrounds,park,,40.7092314,-74.0112539,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/25026338,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2120,Tompkins Square Park,Parks / playgrounds,park,,40.7264724,-73.9816871,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/25162896,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2121,Samuel C. Williams Library,Libraries,library,,40.7447887,-74.0253311,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/26974141,2026-06-11,Medium,Medium-High,High,Early literacy and children programming context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2122,Christopher Park,Parks / playgrounds,park,,40.7335833,-74.0022513,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/30657456,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2123,Sheridan Square Garden,Parks / playgrounds,park,,40.7330286,-74.0021296,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/30657462,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2124,Stuyvesant Cove Park,Parks / playgrounds,park,,40.7331415,-73.9739857,10010,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/31009822,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2125,East River Esplanade,Parks / playgrounds,park,,40.7449845,-73.9704672,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/33804388,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2126,Asser Levy Playground,Parks / playgrounds,park,,40.7364296,-73.9756472,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/33804405,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2127,Marsha P. Johnson State Park,Parks / playgrounds,park,90 Kent Avenue,40.7215886,-73.9620733,11249,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/33819583,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2128,Grand Ferry Park,Parks / playgrounds,park,,40.7166516,-73.9668842,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/33819586,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2129,Empire State Building,Museums / culture,attraction,350 5th Avenue,40.748442,-73.9856589,10118,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/34633854,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2130,Bellevue Sobriety Garden,Parks / playgrounds,park,,40.7380902,-73.9745045,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/36185652,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2131,Desalvio Playground,Parks / playgrounds,park,,40.7216406,-73.9961097,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/36865288,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2132,Schaefer Esplanade,Parks / playgrounds,park,,40.7089973,-73.9692464,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/39015952,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2133,Petrosino Square,Parks / playgrounds,park,,40.7217802,-73.9974692,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/44225581,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2134,United Nations Headquarters,Museums / culture,attraction,405 FDR Drive,40.7496007,-73.9675511,10017,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/48869328,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2135,DeLury Square,Parks / playgrounds,park,77 Fulton Street,40.7091079,-74.0050278,10038,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/53189828,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2136,Maxwell Place Park,Parks / playgrounds,park,,40.7492372,-74.0230619,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/59582314,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2137,Columbus Park,Parks / playgrounds,park,,40.715093,-74.0000527,10013,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/66374787,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2138,Woolworth Building,Museums / culture,attraction,,40.7124541,-74.0083342,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/75363809,2026-06-11,Medium,Medium,Medium,Family education/culture context.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2139,Abingdon Square,Parks / playgrounds,park,,40.7372675,-74.0053868,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/86144190,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2140,Unnamed public anchor,Parks / playgrounds,park,,40.736377,-74.0054892,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/86144198,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2141,Arthur Strickler Triangle,Parks / playgrounds,park,,40.7368584,-74.0058066,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/86256760,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2142,Greenacre Park,Parks / playgrounds,park,217 East 51st Street,40.7562735,-73.9692846,10022,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/86338375,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2143,Kimlau Square,Parks / playgrounds,park,,40.7134092,-73.9980011,10038,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/86714429,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
FA-V5-2-2144,Cooper Triangle,Parks / playgrounds,park,,40.7288189,-73.9907764,buffer/unknown,OpenStreetMap Overpass public POI,https://www.openstreetmap.org/way/95833119,2026-06-11,Medium,High,High,Strong indicator of under-5 recreation and caregiver trips.,False,False,Public/commercial/community context signal; verify details before claims.
